Time(s),CPU_Usage(%),RAM_Usage(MB),GPU_Usage(%),GPU_Memory(MB),Disk_Read(MB/s),Disk_Write(MB/s)
0.002110004425048828,0.3,1115.203125,0.0,1.0,0.0,0.0
0.5241034030914307,0.2,1139.76953125,0.0,1.0,0.0,0.0
1.0457267761230469,0.0,1139.34375,0.0,1.0,0.0,0.0
1.567171573638916,0.0,1136.421875,0.0,1.0,0.0,4.95917786948733
2.089308977127075,0.3,1129.640625,0.0,1.0,0.0,0.0
2.6110990047454834,0.3,1137.3671875,0.0,1.0,0.0,0.0
3.134766101837158,0.3,1145.1640625,0.0,1.0,0.0,0.0
3.65653395652771,0.0,1169.015625,0.0,1.0,0.0,0.0
4.178508758544922,6.2,1245.671875,0.0,1.0,0.0,0.0
4.885501384735107,2.7,1251.7578125,0.0,1.0,0.0,0.0
5.41015625,1.0,1252.00390625,0.0,1.0,0.4988398418222254,0.0
5.934133768081665,0.5,1250.7734375,0.0,1.0,0.0,0.0
6.455673456192017,0.8,1285.640625,0.0,1.0,0.0,0.9062709143239576
6.977586030960083,0.5,1276.2109375,0.0,1.0,0.0,0.0
7.501143455505371,0.8,1283.3125,0.0,1.0,0.0,0.0
8.023698806762695,1.3,1277.29296875,0.0,1.0,0.0,0.0
8.545902252197266,0.8,1278.84765625,0.0,1.0,0.0,0.0
9.068434953689575,1.0,1281.97265625,0.0,1.0,0.0,0.0
9.590540170669556,0.5,1277.0703125,0.0,1.0,0.0,0.0
10.112431764602661,0.8,1288.18359375,0.0,1.0,0.0,0.0
10.634146928787231,1.2,1282.74609375,0.0,1.0,0.0,0.0
11.15610957145691,1.0,1276.9765625,0.0,1.0,0.0,0.0
11.678001880645752,0.8,1270.59765625,0.0,1.0,0.0,0.05987825352048333
12.200160026550293,1.3,1276.40234375,0.0,1.0,0.0,0.0
12.7220458984375,0.8,1280.7421875,0.0,1.0,0.0,0.0
13.244062185287476,0.8,1280.62890625,0.0,1.0,0.0,0.0
13.766035795211792,1.0,1284.91796875,0.0,1.0,0.0,0.0
14.287961483001709,1.5,1285.328125,0.0,1.0,0.0,0.0
14.81022572517395,1.0,1296.15625,0.0,1.0,0.0,0.0
15.331915378570557,1.0,1303.01171875,0.0,1.0,0.0,0.0
15.85619831085205,0.8,1293.15625,0.0,1.0,0.0,0.0
16.377797842025757,0.8,1297.30859375,0.0,1.0,0.0,0.0
16.899226188659668,1.0,1292.171875,0.0,1.0,0.0,0.0
17.421180963516235,1.5,1296.203125,0.0,1.0,0.0,0.03741942969171451
17.94276452064514,1.3,1290.0546875,0.0,1.0,0.0,0.0
18.46431040763855,1.5,1283.29296875,0.0,1.0,0.0,0.0
18.98684525489807,1.0,1297.5703125,0.0,1.0,0.0,5.150673230915238
19.509310007095337,1.0,1298.640625,0.0,1.0,0.0,0.0
20.031731843948364,1.0,1290.1484375,0.0,1.0,0.0,0.0
20.554065227508545,1.5,1295.83203125,0.0,1.0,0.0,0.0
21.077054977416992,1.3,1300.62890625,0.0,1.0,0.0,0.0
21.599485397338867,1.0,1301.515625,0.0,1.0,0.0,0.0
22.123629570007324,1.3,1294.86328125,0.0,1.0,0.0,0.0
22.64618420600891,0.8,1294.59375,0.0,1.0,0.0,0.029901179558098016
23.169405221939087,1.5,1291.0,0.0,1.0,0.0,0.0
23.692117929458618,1.5,1302.8046875,0.0,1.0,0.0,0.0
24.215049028396606,1.0,1289.78515625,0.0,1.0,0.0,0.0
24.737653732299805,1.3,1294.5390625,0.0,1.0,0.0,0.0
25.260620594024658,0.8,1301.16796875,0.0,1.0,0.0,0.0
25.783594608306885,1.3,1266.33984375,0.0,1.0,0.0,0.0
26.308804750442505,1.5,1275.875,0.0,1.0,0.0,0.0
26.83147644996643,0.8,1290.66796875,0.0,1.0,0.0,0.0
27.354838371276855,1.3,1281.81640625,0.0,1.0,0.0,0.029855057014612742
27.877810955047607,1.5,1284.03125,0.0,1.0,0.0,0.0
28.400177717208862,1.5,1254.44921875,0.0,1.0,0.0,0.0
28.922892093658447,1.0,1277.6796875,0.0,1.0,0.0,0.0
29.445162296295166,2.3,1277.140625,0.0,1.0,0.0,0.007479366006865824
29.96759867668152,1.5,1276.0,0.0,1.0,0.0,0.0
30.489582538604736,1.0,1268.27734375,0.0,1.0,0.0,0.0
31.01236605644226,1.3,1245.87109375,0.0,1.0,0.0,0.0
31.535524129867554,1.5,1251.19140625,0.0,1.0,0.0,0.0
32.05828547477722,1.5,1266.0859375,0.0,1.0,0.0,0.0
32.580628633499146,1.3,1266.2734375,0.0,1.0,0.0,0.04486992814713451
33.10295367240906,1.0,1264.671875,0.0,1.0,0.0,0.0
33.625534772872925,1.3,1256.3359375,0.0,1.0,0.0,0.0
34.149425983428955,1.5,1198.45703125,0.0,1.0,0.0,16.731765724217116
34.673200607299805,1.8,1228.015625,0.0,1.0,0.0,0.0
35.19630575180054,1.3,1230.125,0.0,1.0,0.0,0.0
35.71903204917908,1.0,1223.25,0.0,1.0,0.0,0.0
36.24078178405762,1.0,1235.40234375,0.0,1.0,0.0,0.0
36.763418197631836,1.0,1230.74609375,0.0,1.0,0.0,0.0
37.2859525680542,1.3,1220.05078125,0.0,1.0,0.0,0.0
37.809157609939575,1.3,1220.06640625,0.0,1.0,0.0,53.680555903651026
38.33175444602966,1.5,1216.17578125,0.0,1.0,0.0,53.63838443745922
38.85473084449768,1.0,1218.671875,0.0,1.0,0.0,0.0
39.37815880775452,2.8,1214.765625,0.0,1.0,0.0,61.15036785739012
39.901461362838745,3.8,1224.140625,0.0,1.0,0.022393832948348208,687.938548173257
40.42370939254761,3.8,1227.51171875,0.0,1.0,0.02991873422425446,947.8255002243814
40.946404218673706,2.0,1247.91796875,0.0,1.0,0.029893159868834274,679.1875387998491
41.468621253967285,1.0,1238.05859375,0.0,1.0,0.0,176.15700232429987
41.99071741104126,0.8,1233.7421875,0.0,1.0,0.0,0.0
42.5140745639801,0.8,1238.78515625,0.0,1.0,0.0,0.0
43.03642797470093,1.0,1217.859375,0.0,1.0,0.0,0.1645198408514457
43.558613538742065,1.5,1241.9921875,0.0,1.0,0.0,0.0
44.08087229728699,1.5,1242.19921875,0.0,1.0,0.0,0.0
44.60294580459595,1.3,1242.23046875,0.0,1.0,0.0,0.0
45.12574625015259,0.8,1227.046875,0.0,1.0,0.0,0.0
45.64966154098511,1.0,1226.62109375,0.0,1.0,0.0,0.0
46.173463106155396,1.3,1230.109375,0.0,1.0,0.0,0.0
46.69664669036865,0.8,1233.86328125,0.0,1.0,0.0,0.0
47.21950578689575,0.8,1239.07421875,0.0,1.0,0.0,0.0
47.741660356521606,1.3,1236.33984375,0.0,1.0,0.0,0.0
48.26411533355713,1.5,1251.86328125,0.0,1.0,0.0,0.029906883246970453
48.786174058914185,1.0,1267.19921875,0.0,1.0,0.0,0.0
49.30832886695862,1.8,1266.6796875,0.0,1.0,0.0,0.0
49.830193758010864,1.0,1266.83203125,0.0,1.0,0.0,0.0
50.352362871170044,1.3,1256.85546875,0.0,1.0,0.0,0.0
50.87521028518677,0.8,1251.94921875,0.0,1.0,0.0,0.0
51.397589921951294,1.3,1249.19140625,0.0,1.0,0.0,0.0
51.91976809501648,1.0,1251.1875,0.0,1.0,0.0,0.0
52.44181156158447,1.5,1245.62109375,0.0,1.0,0.0,0.0
52.96436166763306,1.3,1243.8359375,0.0,1.0,0.0,0.0
53.48748564720154,1.3,1265.34375,0.0,1.0,0.0,0.029868636518801662
54.0097119808197,1.0,1260.4375,0.0,1.0,0.0,0.0
54.531731367111206,1.8,1256.7890625,0.0,1.0,0.0,0.0
55.05447196960449,1.0,1257.07421875,0.0,1.0,0.0,0.0
55.576921463012695,1.0,1261.08984375,0.0,1.0,0.0,0.0
56.0995569229126,1.5,1262.36328125,0.0,1.0,0.0,0.0
56.62197303771973,0.8,1269.24609375,0.0,1.0,0.0,0.0
57.14551258087158,1.3,1245.55859375,0.0,1.0,0.0,0.0
57.6675820350647,1.3,1245.01953125,0.0,1.0,0.0,0.0
58.19060134887695,1.3,1244.76953125,0.0,1.0,0.0,0.0
58.713059425354004,1.0,1243.27734375,0.0,1.0,0.0,0.029906705826733136
59.23527932167053,1.3,1259.35546875,0.0,1.0,0.0,0.0
59.76100969314575,1.0,1229.87890625,0.0,1.0,0.0,0.0
60.28331184387207,1.8,1224.41015625,0.0,1.0,0.0,0.0
60.80632972717285,1.8,1301.9296875,0.0,1.0,0.0,0.0
61.32861828804016,0.8,1303.03515625,0.0,1.0,0.0,0.0
61.85159754753113,1.0,1276.86328125,0.0,1.0,0.0,0.0
62.37478804588318,1.5,1256.8671875,0.0,1.0,0.0,0.0
62.89769172668457,1.0,1273.94140625,0.0,1.0,0.0,0.0
63.42022705078125,1.5,1274.2421875,0.0,1.0,0.0,0.0
63.9428436756134,0.8,1274.51953125,0.0,1.0,0.0,0.029897632906374188
64.4648962020874,1.5,1289.25,0.0,1.0,0.0,0.0
64.98742604255676,1.3,1285.8203125,0.0,1.0,0.0,0.0
65.50939273834229,1.3,1286.12890625,0.0,1.0,0.0,0.0
