Time(s),CPU_Usage(%),RAM_Usage(MB),GPU_Usage(%),GPU_Memory(MB),Disk_Read(MB/s),Disk_Write(MB/s)
0.001161336898803711,10.3,1094.1328125,0.0,1.0,0.0,0.0
0.5245225429534912,37.1,1180.28125,0.0,1.0,0.0,0.0
1.0609066486358643,45.5,1181.703125,0.0,1.0,0.0,0.0
1.6044235229492188,53.9,1195.6328125,0.0,1.0,0.0,0.0
2.186872959136963,53.5,1213.74609375,0.0,1.0,0.0,0.0
2.742912769317627,40.3,1226.3046875,0.0,1.0,0.0,0.11240202384015092
3.3143584728240967,48.5,1205.609375,0.0,1.0,0.0,81.02393799776954
3.9076149463653564,47.8,1215.97265625,0.0,1.0,0.0,0.0
4.46726655960083,40.7,1209.4296875,0.0,1.0,0.0,0.0
5.005394220352173,50.9,1215.00390625,0.0,1.0,0.0,0.0
5.550364017486572,45.4,1220.87890625,0.0,1.0,0.0,0.07167828420107193
6.11999773979187,54.3,1238.76171875,0.0,1.0,0.0,80.9045105572244
6.688006401062012,47.3,1227.08203125,0.0,1.0,0.0,0.0
7.234564781188965,41.1,1227.55078125,0.0,1.0,0.0,0.0
7.772456884384155,37.7,1211.46484375,0.0,1.0,0.0,0.07262144167568303
8.305951118469238,50.0,1219.5546875,0.0,1.0,0.0,0.0
8.853038311004639,54.5,1208.2265625,0.0,1.0,0.0,0.0
9.424582958221436,41.8,1204.40625,0.0,1.0,0.0,0.0
9.96868371963501,53.8,1220.69921875,0.0,1.0,0.0,0.0
10.546989440917969,54.3,1247.828125,0.0,1.0,0.0,0.0
11.107990980148315,47.5,1246.08203125,0.0,1.0,0.0,0.04177796023902991
11.657412767410278,41.9,1252.9375,0.0,1.0,0.0,0.0
12.206388235092163,50.6,1271.60546875,0.0,1.0,0.0,0.0
12.759896278381348,53.5,1283.93359375,0.0,1.0,0.0,0.021171779059184236
13.31172490119934,48.1,1288.31640625,0.0,1.0,0.0,0.0
13.887797594070435,47.5,1299.23828125,0.0,1.0,0.0,0.0
14.446911334991455,38.0,1307.09375,0.0,1.0,0.0,0.0
15.027639150619507,48.8,1301.70703125,0.0,1.0,0.0,0.0
15.574950695037842,40.8,1317.41015625,0.0,1.0,0.0,0.0
16.106327772140503,9.2,1396.83203125,1.0,1630.0,0.0,32.46282299954638
16.636037826538086,13.8,1614.08203125,7.000000000000001,27317.0,0.0,319.4849212225415
17.158670663833618,12.5,1634.6796875,20.0,27317.0,0.0,0.007474176364833234
17.68027639389038,12.3,1654.1953125,39.0,27645.0,0.0,0.0
18.202537059783936,12.5,1631.765625,59.0,27645.0,0.0,0.0
18.72490620613098,12.5,1777.203125,70.0,30401.0,0.0,0.08973539177763325
19.246826648712158,12.5,1763.46484375,87.0,30401.0,0.0,0.0
19.76847529411316,12.8,1753.5625,95.0,30401.0,0.0,0.0
20.290582180023193,12.5,1745.27734375,96.0,30401.0,0.0,0.0
20.812237977981567,12.7,1746.8671875,96.0,30401.0,0.0,0.0
21.3340322971344,12.8,1745.765625,96.0,30401.0,0.0,0.0
21.85555386543274,12.3,1740.5234375,98.0,30401.0,0.0,0.0
22.37710475921631,12.5,1740.2734375,98.0,30401.0,0.0,0.007489681345692405
22.898853540420532,12.3,1741.87109375,98.0,30401.0,0.0,0.02246052204080383
23.420584678649902,12.5,1739.41015625,98.0,30401.0,0.0,0.0
23.942213535308838,12.7,1754.12109375,98.0,30401.0,0.0,0.0
24.463761568069458,12.5,1746.4921875,98.0,30401.0,0.0,0.16477389348996654
24.985278129577637,12.5,1737.11328125,98.0,30401.0,0.0,0.0
25.50675940513611,12.8,1752.84765625,98.0,30401.0,0.0,0.0
26.028139352798462,12.8,1751.59375,98.0,30401.0,0.0,0.0
26.549556732177734,12.5,1751.83984375,98.0,30401.0,0.0,0.0
27.0711350440979,12.7,1750.5078125,98.0,30401.0,0.0,0.0
27.592734575271606,12.8,1749.83203125,98.0,30401.0,0.0,0.0
28.1143536567688,12.5,1732.2578125,98.0,30401.0,0.0,0.007488702270607072
28.6360764503479,12.5,1748.484375,98.0,30401.0,0.0,0.022461640825787017
29.15768790245056,12.5,1747.1015625,98.0,30401.0,0.0,0.0
29.680793523788452,12.7,1746.60546875,98.0,30401.0,0.0,0.0
30.20261001586914,12.3,1745.8984375,98.0,30401.0,0.0,0.0
30.724209308624268,12.5,1745.65234375,98.0,30401.0,0.0,0.0
31.24592089653015,13.0,1744.53125,98.0,30401.0,0.0,0.0
31.767169713974,12.7,1745.26953125,98.0,30401.0,0.0,0.0
32.28879189491272,12.5,1736.85546875,98.0,30401.0,0.0,0.0
32.81047821044922,12.5,1743.62890625,98.0,30401.0,0.0,0.0
33.33221650123596,13.0,1742.24609375,98.0,30401.0,0.0,0.0224609736470156
33.85360860824585,12.5,1741.10546875,98.0,30401.0,0.0,0.0
34.37571978569031,12.8,1740.4453125,98.0,30401.0,0.0,0.022444932240981638
34.897210121154785,12.5,1737.20703125,98.0,30401.0,0.0,0.0
35.418721199035645,12.8,1735.25390625,98.0,30401.0,0.0,0.0
35.94018507003784,12.3,1732.5234375,98.0,30401.0,0.0,0.0
36.46237325668335,12.7,1731.7578125,98.0,30401.0,0.0,0.0
36.98377990722656,12.5,1731.44140625,98.0,30401.0,0.0,0.0
37.50515389442444,13.0,1737.0625,98.0,30401.0,0.0,0.05244555860364066
38.02656626701355,12.5,1731.2734375,98.0,30401.0,0.0,0.0
38.54814887046814,12.7,1732.33203125,98.0,30401.0,0.0,0.01497845201940324
39.06961631774902,12.5,1731.80078125,98.0,30401.0,0.0,0.0
39.5911545753479,12.5,1731.1015625,98.0,30401.0,0.0,0.04493917686480853
40.11286759376526,12.5,1722.98046875,98.0,30401.0,0.0,0.03743676947002202
40.63450622558594,12.7,1730.02734375,98.0,30401.0,0.0,0.0
41.15593242645264,12.5,1729.94140625,98.0,30401.0,0.0,0.0
41.677542209625244,12.5,1729.96484375,98.0,30401.0,0.0,0.0
42.1992130279541,12.5,1730.45703125,98.0,30401.0,0.0,0.0
42.720871686935425,12.5,1729.94921875,98.0,30401.0,0.0,0.0
43.242473125457764,12.5,1730.1953125,98.0,30401.0,0.0,0.0
43.76404809951782,12.5,1729.99609375,98.0,30401.0,0.0,0.0
44.285906076431274,12.5,1731.875,98.0,30401.0,0.0,0.007485274102934397
44.808058738708496,12.5,1732.6875,98.0,30401.0,0.0,0.0
45.32985186576843,12.7,1733.16796875,98.0,30401.0,0.0,0.0
45.851462841033936,12.7,1731.8984375,98.0,30401.0,0.0,0.02246645595222587
46.373050689697266,12.7,1732.85546875,98.0,30401.0,0.0,0.0
46.89472937583923,12.5,1732.4140625,98.0,30401.0,0.0,0.0
47.416794776916504,12.8,1732.16796875,98.0,30401.0,0.0,0.0
47.93855857849121,12.3,1729.2734375,98.0,30401.0,0.0,0.0
48.46111035346985,12.5,1731.2421875,98.0,30401.0,0.0,0.0
48.982754707336426,13.0,1730.07421875,98.0,30401.0,0.0,0.0
49.5045166015625,13.3,1729.828125,98.0,30401.0,0.0,0.0
50.02609610557556,12.5,1720.5390625,98.0,30401.0,0.0,0.0074892705137857155
50.54807901382446,12.5,1716.05859375,98.0,30401.0,0.0,0.0
51.069612979888916,12.5,1732.27734375,98.0,30401.0,0.0,0.0
51.59111046791077,13.0,1732.27734375,98.0,30401.0,0.0,0.022471345057579622
52.11305260658264,12.5,1731.921875,98.0,30401.0,0.0,0.0
52.63465762138367,12.7,1732.16796875,98.0,30401.0,0.0,0.0
53.15614461898804,12.5,1732.4140625,98.0,30401.0,0.0,0.0
53.67757773399353,12.8,1732.40234375,98.0,30401.0,0.0,0.0
54.199230909347534,12.3,1731.3046875,98.0,30401.0,0.0,0.0
54.720682859420776,12.3,1729.6015625,98.0,30401.0,0.0,0.0
55.242125511169434,12.8,1731.078125,98.0,30401.0,0.0,0.0
55.76331090927124,12.5,1730.83203125,98.0,30401.0,0.0,0.0074949336919776215
56.28509068489075,12.5,1730.26171875,98.0,30401.0,0.0,0.0
56.80722188949585,12.3,1728.39453125,98.0,30401.0,0.0,0.0
57.32913613319397,13.0,1731.8046875,98.0,30401.0,0.0,0.02245340138058817
