Time(s),CPU_Usage(%),RAM_Usage(MB),GPU_Usage(%),GPU_Memory(MB),Disk_Read(MB/s),Disk_Write(MB/s)
0.0021255016326904297,6.8,1132.62890625,0.0,1.0,0.0,0.0
0.6648533344268799,7.9,1147.75,0.0,1.0,13.261948668948463,0.0
1.2093427181243896,30.5,2194.796875,0.0,1.0,6.148248891955964,0.0
1.7325491905212402,38.1,3425.3203125,0.0,1.0,2131.8439088497676,0.0
2.2577998638153076,51.6,4421.13671875,0.0,1.0,2214.731216248665,0.08180617785889724
2.7831897735595703,47.6,5392.59375,0.0,1.0,1938.1587723975504,2.5873641171785837
3.307344913482666,27.9,5889.28515625,0.0,1.0,1948.6269134933177,0.0
3.830899953842163,45.4,6930.39453125,0.0,1.0,877.9894105008814,0.0
4.390507698059082,47.4,7990.35546875,0.0,1.0,2033.6301061067288,16.941275112742392
4.947146654129028,43.5,9142.4921875,0.0,1.0,2000.5954719059687,27.445696323273996
5.4803900718688965,24.1,8951.421875,0.0,1.0,1952.6070254428068,17.91805989935549
6.008695363998413,18.3,8765.01171875,0.0,1.0,395.64156249026905,762.3728760628429
6.564460277557373,24.2,8533.8671875,0.0,1.0,388.23182200959485,703.7949350656594
7.138962268829346,15.6,8385.9375,0.0,1.0,396.0563404597209,817.6783016189997
7.668027877807617,25.0,8163.97265625,0.0,1.0,408.79115950793624,689.0169197615929
8.40371298789978,6.8,7986.8515625,0.0,1.0,353.30587969551027,740.9069604272889
8.958534955978394,18.2,7822.44140625,0.0,1.0,207.2103311772805,412.5126741873549
9.509060144424438,13.5,7709.26171875,0.0,1.0,357.4853460484091,674.2212509798317
10.03364610671997,38.0,7843.2890625,0.0,1.0,177.08906485695184,281.04753910082974
10.55912446975708,46.3,8891.6796875,0.0,1.0,697.2664590456693,428.0474769693142
11.098447799682617,45.0,9745.22265625,0.0,1.0,1978.9048091009802,0.0
11.627488374710083,45.5,10826.00390625,0.0,1.0,1628.8477730753682,101.17814450663082
12.168482065200806,31.5,10755.4609375,0.0,1.0,1968.5130228302776,0.0
12.777411937713623,20.8,10564.04296875,0.0,1.0,420.0375922510128,559.2931598093528
13.439146518707275,55.2,11326.1484375,0.0,1.0,355.71167883737655,623.6804745495973
14.220407009124756,42.8,12336.3359375,0.0,1.0,1000.8315610996434,0.19499738162695568
14.758535385131836,5.2,12469.0546875,0.0,1.0,2054.161038583582,0.9218873639056584
15.361115217208862,12.7,12520.734375,0.0,1.0,44.496178884016516,0.0
15.95348048210144,7.5,12605.65234375,0.0,262.0,1.29908233248543,0.0
16.475775480270386,3.0,12659.97265625,0.0,1266.0,50.62542498530126,8.765400809982726
16.9977810382843,6.6,12606.68359375,0.0,1266.0,101.9505428303912,0.0
