Time(s),CPU_Usage(%),RAM_Usage(MB),GPU_Usage(%),GPU_Memory(MB),Disk_Read(MB/s),Disk_Write(MB/s)
28.041552543640137,12.3,1735.5546875,98.0,30401.0,0.0,0.0224622464531431
28.563570261001587,12.5,1726.3203125,98.0,30401.0,0.0,0.0
29.085800170898438,12.5,1738.828125,98.0,30401.0,0.0,0.0
29.60779905319214,12.5,1737.84375,98.0,30401.0,0.0,0.014966507142067632
30.129902601242065,12.7,1720.234375,98.0,30401.0,0.0,0.0
30.652032136917114,12.7,1720.6875,98.0,30401.0,0.0,0.0
31.17372488975525,12.5,1735.84765625,98.0,30401.0,0.0,0.0
31.695322275161743,12.5,1735.83984375,98.0,30401.0,0.0,0.0
32.216792345047,12.3,1740.26953125,99.0,30401.0,0.0,0.052435895325721786
32.73843193054199,12.5,1738.4609375,98.0,30401.0,0.0,0.00748840791347013
33.2597541809082,12.5,1752.66796875,98.0,30401.0,0.0,0.0
33.78152942657471,12.5,1753.15625,98.0,30401.0,0.0,0.022459382842186647
34.303181886672974,12.5,1744.6171875,98.0,30401.0,0.0,0.0
34.82528471946716,13.0,1752.4765625,98.0,30401.0,0.0,0.0
35.34694981575012,12.5,1747.95703125,98.0,30401.0,0.0,0.0
35.86875581741333,12.5,1747.7109375,98.0,30401.0,0.0,0.06737417716151736
36.390575885772705,12.8,1743.42578125,98.0,30401.0,0.0,0.0
36.91227602958679,13.0,1743.1796875,98.0,30401.0,0.0,0.0
37.43389868736267,12.7,1743.13671875,98.0,30401.0,0.0,0.0
37.95576024055481,13.5,1746.0625,98.0,30401.0,0.0,0.014970445613807459
38.47756266593933,12.5,1744.26171875,98.0,30401.0,0.0,0.0
38.99926280975342,12.8,1742.1640625,98.0,30401.0,0.0,0.0
39.52120923995972,12.5,1738.25,98.0,30401.0,0.0,0.037420027937120466
40.042898416519165,12.3,1736.65234375,98.0,30401.0,0.0,0.0
40.56463432312012,12.7,1726.96875,98.0,30401.0,0.0,0.0
41.08676886558533,13.0,1733.48046875,98.0,30401.0,0.0,0.0
41.608335733413696,12.3,1730.671875,98.0,30401.0,0.0,0.0
42.129865646362305,12.5,1729.73046875,98.0,30401.0,0.0,0.0
42.65148878097534,12.5,1728.1796875,98.0,30401.0,0.0,0.0
43.17697811126709,12.5,1728.1796875,98.0,30401.0,0.0,0.007433547695119285
43.69855308532715,12.5,1725.9375,98.0,30401.0,0.0,0.0
44.22020196914673,12.7,1725.81640625,98.0,30401.0,0.0,0.0
44.74237561225891,12.8,1733.03125,98.0,30401.0,0.0,0.0
45.26415705680847,12.5,1732.05078125,98.0,30401.0,0.0,0.02245911601957496
45.786137104034424,12.5,1731.8046875,98.0,30401.0,0.0,0.0
46.30829644203186,12.8,1731.70703125,98.0,30401.0,0.0,0.0
46.83018445968628,13.0,1730.53515625,98.0,30401.0,0.0,0.0
47.352023124694824,12.5,1728.890625,98.0,30401.0,0.0,0.0
47.87389349937439,12.3,1722.96875,98.0,30401.0,0.0,0.0
48.396080493927,12.5,1722.37109375,98.0,30401.0,0.0,0.0
48.91781735420227,12.8,1721.81640625,98.0,30401.0,0.0,0.007487011743695972
49.439701557159424,12.5,1721.8125,98.0,30401.0,0.0,0.0
49.96151113510132,12.5,1721.7109375,98.0,30401.0,0.0,0.0
50.48351860046387,12.7,1737.203125,98.0,30401.0,0.0,0.0
51.00601887702942,13.0,1736.95703125,98.0,30401.0,0.0,0.02242821779354559
51.5279905796051,12.5,1734.328125,98.0,30401.0,0.0,0.0
52.050121784210205,12.7,1731.16015625,98.0,30401.0,0.0,0.0
52.572160959243774,12.3,1731.16015625,98.0,30401.0,0.0,0.0
53.09468674659729,12.8,1727.328125,98.0,30401.0,0.0,0.0
53.616976737976074,12.7,1729.296875,98.0,30401.0,0.0,0.0
54.13958930969238,12.7,1725.71484375,98.0,30401.0,0.0,0.0
54.662161111831665,12.7,1727.9296875,98.0,30401.0,0.0,0.007475049331036921
55.18587946891785,12.5,1727.9296875,98.0,30401.0,0.0,0.0
55.708045959472656,12.5,1726.19140625,98.0,30401.0,0.0,0.0
56.23001790046692,12.5,1725.00390625,98.0,30401.0,0.0,0.0
56.75210404396057,12.9,1726.7265625,98.0,30401.0,0.0,0.022446008472053
57.274423599243164,12.5,1723.30078125,98.0,30401.0,0.0,0.0
57.79687786102295,12.5,1739.52734375,98.0,30401.0,0.0,0.0
58.318994998931885,12.5,1737.83984375,98.0,30401.0,0.0,0.0
58.84082889556885,12.5,1737.83984375,98.0,30401.0,0.0,0.0
59.362447023391724,12.7,1737.83984375,98.0,30401.0,0.0,0.0
59.88421392440796,12.7,1736.5390625,98.0,30401.0,0.0,0.0074865806788277905
60.40622878074646,12.5,1729.140625,98.0,30401.0,0.0,0.0
60.92821288108826,12.8,1729.38671875,98.0,30401.0,0.0,0.0
61.450167179107666,12.5,1728.0859375,98.0,30401.0,0.0,0.0
61.97188639640808,12.5,1728.09765625,98.0,30401.0,0.0,0.0
62.49395179748535,12.5,1727.84765625,98.0,30401.0,0.0,0.059858400758825064
63.01610279083252,12.8,1742.19140625,98.0,30401.0,0.0,0.0
63.538235664367676,12.5,1739.921875,98.0,30401.0,0.0,0.0
64.06033778190613,12.5,1739.91796875,98.0,30401.0,0.0,0.0
64.5824646949768,12.7,1735.30859375,98.0,30401.0,0.0,0.0
65.10493922233582,12.5,1731.40234375,98.0,30401.0,0.0,0.007476441042485296
65.62698721885681,12.5,1731.25,98.0,30401.0,0.0,0.0
66.1491961479187,12.5,1729.015625,98.0,30401.0,0.0,0.0
66.67084908485413,12.5,1729.3671875,98.0,30401.0,0.0,0.0
67.19498085975647,13.0,1727.375,98.0,30401.0,0.0,0.0
67.71706128120422,12.3,1729.3359375,98.0,30401.0,0.0,0.0
68.23929238319397,12.5,1727.765625,98.0,30401.0,0.0,0.0224397780127429
68.7619104385376,13.0,1741.48828125,98.0,30401.0,0.0,0.0
69.28388786315918,12.5,1741.734375,98.0,30401.0,0.0,0.0
69.805992603302,12.5,1741.48828125,98.0,30401.0,0.0,0.0
70.3281364440918,13.0,1740.0,98.0,30401.0,0.0,0.014962352113897983
70.8505551815033,12.8,1732.5234375,98.0,30401.0,0.0,0.014954478927592994
71.37254405021667,12.5,1731.3671875,98.0,30401.0,0.0,0.0
71.89454483985901,12.5,1731.3671875,98.0,30401.0,0.0,0.0
72.4166169166565,12.5,1729.73828125,98.0,30401.0,0.0,0.0
72.93867468833923,12.8,1728.75,98.0,30401.0,0.0,0.0
73.46080684661865,12.5,1728.99609375,98.0,30401.0,0.0,0.0
73.98274040222168,12.5,1728.734375,98.0,30401.0,0.0,0.037420950981843164
74.50490236282349,12.5,1727.3828125,98.0,30401.0,0.0,0.0
75.02685117721558,12.8,1724.92578125,98.0,30401.0,0.0,0.0
75.54938817024231,12.7,1740.18359375,98.0,30401.0,0.0,0.0
76.07148575782776,12.5,1738.19921875,98.0,30401.0,0.0,0.0
76.59399390220642,12.5,1743.3828125,98.0,30401.0,0.0,0.00747596002478602
77.11610078811646,12.8,1743.13671875,98.0,30401.0,0.0,0.0
77.63798069953918,12.5,1735.01171875,98.0,30401.0,0.0,0.0
78.16052770614624,12.5,1735.01171875,98.0,30401.0,0.0,0.0
78.68252801895142,12.5,1735.01171875,98.0,30401.0,0.0,0.0
79.20475029945374,12.5,1734.765625,98.0,30401.0,0.0,0.0
79.728107213974,12.7,1734.7578125,98.0,30401.0,0.0,0.022391506971379215
80.25055122375488,12.5,1733.09765625,98.0,30401.0,0.0,0.0
80.77293372154236,12.5,1725.9453125,98.0,30401.0,0.0,0.0
81.29547023773193,12.5,1724.75390625,98.0,30401.0,0.0,0.0
81.81749987602234,12.5,1724.5078125,98.0,30401.0,0.0,0.0
82.33960318565369,12.7,1723.21484375,98.0,30401.0,0.0,0.007481756824637191
82.86148643493652,12.5,1723.4609375,98.0,30401.0,0.0,0.0
83.3836510181427,12.5,1722.6328125,98.0,30401.0,0.0,0.0
83.90559029579163,12.3,1721.90625,98.0,30401.0,0.0,0.0
84.42774796485901,12.5,1720.828125,98.0,30401.0,0.0,0.0
84.94963788986206,13.0,1721.3125,98.0,30401.0,0.0,0.0
85.4713487625122,12.5,1728.640625,98.0,30401.0,0.0,0.02246215406719818
86.00087642669678,12.5,1726.96875,98.0,30401.0,0.0,0.0
86.52302694320679,12.5,1726.96484375,98.0,30401.0,0.0,0.0
87.04488468170166,13.0,1725.7890625,98.0,30401.0,0.0,0.0
87.56695437431335,12.5,1728.015625,98.0,30401.0,0.0,0.007482238588604292
88.0889904499054,12.5,1727.27734375,98.0,30401.0,0.0,0.0
88.61107778549194,12.5,1718.2890625,98.0,30401.0,0.0,0.0
89.13313174247742,12.8,1724.1796875,99.0,30401.0,0.0,0.0
89.65514540672302,12.7,1724.1796875,99.0,30401.0,0.0,0.0
90.17701816558838,12.5,1722.6640625,98.0,30401.0,0.0,0.0
90.69904899597168,12.5,1722.6640625,98.0,30401.0,0.0,0.0
91.22150874137878,12.5,1721.88671875,98.0,30401.0,0.0,0.022429957720223333
91.74325919151306,12.5,1721.88671875,98.0,30401.0,0.0,0.0
92.26520466804504,12.5,1721.02734375,98.0,30401.0,0.0,0.0
92.78712725639343,13.0,1721.0,98.0,30401.0,0.0,0.00748434746302365
93.30951428413391,12.7,1719.9609375,98.0,30401.0,0.0,0.0
93.83172345161438,12.5,1735.7421875,98.0,30401.0,0.0,0.0
94.35396027565002,12.5,1735.7421875,98.0,30401.0,0.0,0.0
94.87624597549438,12.8,1735.49609375,98.0,30401.0,0.0,0.0
95.39856815338135,12.5,1735.265625,98.0,30401.0,0.0,0.0
95.92044615745544,12.5,1735.01953125,98.0,30401.0,0.0,0.0
96.44257974624634,12.5,1734.765625,98.0,30401.0,0.0,0.0
96.96514415740967,12.8,1731.1015625,98.0,30401.0,0.0,0.022425465166890684
97.48715162277222,12.5,1731.1015625,98.0,30401.0,0.0,0.0
98.00915193557739,12.5,1730.85546875,98.0,30401.0,0.0,0.0
98.53142285346985,12.3,1728.1875,98.0,30401.0,0.0,0.007479355763792231
99.0532774925232,12.5,1725.5,98.0,30401.0,0.0,0.0
99.57527899742126,12.5,1725.74609375,98.0,30401.0,0.0,0.0
100.09710669517517,12.5,1723.88671875,98.0,30401.0,0.0,0.0
100.61927008628845,12.5,1731.74609375,98.0,30401.0,0.0,0.0
101.1411190032959,13.0,1731.5,98.0,30401.0,0.0,0.0
101.66316199302673,12.5,1731.24609375,98.0,30401.0,0.0,0.0
102.18521499633789,12.5,1731.23828125,98.0,30401.0,0.0,0.022447433355757017
102.70739698410034,12.5,1729.48046875,98.0,30401.0,0.0,0.022441888603271863
103.22942280769348,12.5,1744.984375,98.0,30401.0,0.0,0.0
103.75164723396301,12.5,1744.984375,98.0,30401.0,0.0,0.0
104.2753176689148,12.5,1743.09765625,98.0,30401.0,0.0,0.007459367073796469
104.79766583442688,12.7,1733.3515625,98.0,30401.0,0.0,0.014956499353914647
105.31970191001892,12.5,1733.10546875,98.0,30401.0,0.0,0.0
105.84216690063477,12.5,1715.00390625,98.0,30401.0,0.0,0.0
106.36450219154358,12.5,1730.984375,98.0,30401.0,0.0,0.0
106.88665986061096,12.5,1728.48046875,98.0,30401.0,0.0,0.0
107.40862798690796,12.8,1728.4765625,98.0,30401.0,0.0,0.0
107.93068051338196,12.5,1751.85546875,98.0,30401.0,0.0,0.0
108.45233988761902,12.5,1746.0859375,98.0,30401.0,0.0,0.022464371539644916
108.97407650947571,12.5,1745.8359375,98.0,30401.0,0.0,0.0
109.49556946754456,12.5,1743.7734375,98.0,30401.0,0.0,0.0
110.01720690727234,12.5,1743.76953125,98.0,30401.0,0.0,0.014976877434405317
110.53911519050598,12.5,1740.66796875,98.0,30401.0,0.0,0.0
111.06122732162476,13.0,1739.2578125,98.0,30401.0,0.0,0.0
111.58293652534485,12.3,1737.1953125,98.0,30401.0,0.0,0.0
112.1049075126648,12.3,1737.45703125,98.0,30401.0,0.0,0.0
112.62695693969727,12.5,1737.36328125,98.0,30401.0,0.0,0.0
113.14887714385986,12.8,1733.63671875,98.0,30401.0,0.0,0.0
113.67072105407715,12.8,1732.32421875,98.0,30401.0,0.0,0.0
114.19259595870972,12.5,1729.2734375,98.0,30401.0,0.0,0.03742515653967149
114.7148289680481,12.5,1737.37890625,98.0,30401.0,0.0,0.0
115.23661208152771,12.8,1737.15625,98.0,30401.0,0.0,0.007486348061267059
115.75841856002808,12.5,1735.59765625,98.0,30401.0,0.0,0.0
116.28043532371521,12.3,1735.6171875,98.0,30401.0,0.0,0.0
116.80226922035217,12.5,1735.37109375,98.0,30401.0,0.0,0.0
117.3240795135498,12.5,1733.59375,98.0,30401.0,0.0,0.0
117.84600043296814,12.5,1733.59375,98.0,30401.0,0.0,0.0
118.36812949180603,12.5,1737.60546875,98.0,30401.0,0.0,0.0
118.89023065567017,12.5,1736.84765625,98.0,30401.0,0.0,0.0
119.41218781471252,12.7,1732.609375,98.0,30401.0,0.0,0.0
119.93445611000061,12.5,1732.85546875,98.0,30401.0,0.0,0.022438179965597712
120.45635604858398,12.5,1730.54296875,98.0,30401.0,0.0,0.007484672273775278
120.97832369804382,12.5,1728.79296875,98.0,30401.0,0.0,0.0
121.50004005432129,12.7,1727.64453125,98.0,30401.0,0.0,0.0
122.02208757400513,12.3,1727.6484375,98.0,30401.0,0.0,0.0
122.54419827461243,12.7,1718.45703125,98.0,30401.0,0.0,0.0
123.06653594970703,12.8,1726.0859375,98.0,30401.0,0.0,0.0
123.58878898620605,12.5,1741.34375,98.0,30401.0,0.0,0.0
124.11071038246155,12.7,1739.984375,98.0,30401.0,0.0,0.0
124.63259410858154,12.5,1744.87109375,98.0,30401.0,0.0,0.0
125.15467381477356,12.8,1743.6875,98.0,30401.0,0.0,0.0
125.67674446105957,12.7,1743.44140625,98.0,30401.0,0.0,0.022446674762058947
126.1998999118805,12.8,1737.421875,98.0,30401.0,0.0,0.00746670993080624
126.72183632850647,12.3,1737.421875,98.0,30401.0,0.0,0.0
127.24393105506897,13.0,1740.94140625,98.0,30401.0,0.0,0.0
127.7658064365387,12.5,1739.8828125,98.0,30401.0,0.0,0.0
128.28956079483032,12.5,1732.45703125,98.0,30401.0,0.0,0.0
128.8115005493164,12.8,1734.1796875,98.0,30401.0,0.0,0.0
129.33341336250305,12.7,1732.8046875,98.0,30401.0,0.0,0.0
129.85555863380432,12.5,1732.48828125,98.0,30401.0,0.0,0.0
130.3775589466095,12.8,1734.29296875,98.0,30401.0,0.0,0.0
130.89971017837524,12.8,1734.28125,98.0,30401.0,0.0,0.0
131.4216330051422,12.5,1724.984375,98.0,30401.0,0.0,0.022453032132339137
131.9437758922577,12.5,1739.03515625,98.0,30401.0,0.0,0.007481189721035275
132.46618461608887,12.7,1717.65625,98.0,30401.0,0.0,0.0
132.98907113075256,12.3,1741.03515625,98.0,30401.0,0.0,0.007470550282813038
133.5111722946167,12.8,1738.12890625,98.0,30401.0,0.0,0.0
134.03332352638245,12.5,1738.375,98.0,30401.0,0.0,0.0
134.5938138961792,12.3,1736.74609375,98.0,30401.0,0.0,0.0
135.11631894111633,12.8,1734.99609375,98.0,30401.0,0.0,0.0
135.6386022567749,12.8,1730.89453125,98.0,30401.0,0.0,0.0
136.16070652008057,12.5,1731.140625,98.0,30401.0,0.0,0.0
136.68316745758057,12.5,1731.37890625,98.0,30401.0,0.0,0.0
137.20549392700195,12.5,1727.47265625,98.0,30401.0,0.0,0.029914241216434573
137.72777819633484,12.5,1742.26171875,99.0,30401.0,0.0,0.0
138.2500123977661,12.5,1740.05078125,99.0,30401.0,0.0,0.0
138.7720136642456,12.5,1739.8046875,98.0,30401.0,0.0,0.014966438784123005
139.29384684562683,12.9,1740.05078125,98.0,30401.0,0.0,0.0
139.81560921669006,12.3,1738.73046875,98.0,30401.0,0.0,0.0
140.33774542808533,12.5,1733.0234375,98.0,30401.0,0.0,0.0
140.85965943336487,12.8,1733.0078125,98.0,30401.0,0.0,0.0
141.38147687911987,12.5,1726.76953125,98.0,30401.0,0.0,0.0
141.9035894870758,12.7,1734.15234375,98.0,30401.0,0.0,0.0
142.4256615638733,12.5,1726.27734375,98.0,30401.0,0.0,0.06733983977012681
142.94770002365112,12.5,1732.87890625,98.0,30401.0,0.0,0.0
143.46949315071106,12.3,1724.71484375,98.0,30401.0,0.0,0.0
143.99142384529114,12.5,1725.453125,98.0,30401.0,0.0,0.0
144.51373386383057,12.5,1716.0703125,98.0,30401.0,0.0,0.0
145.03578925132751,12.8,1708.44140625,98.0,30401.0,0.0,0.0
145.55815243721008,12.7,1708.1953125,98.0,30401.0,0.0,0.0
146.08067798614502,12.5,1723.69921875,98.0,30401.0,0.0,0.0
146.60281825065613,12.5,1723.69921875,98.0,30401.0,0.0,0.0
147.12505841255188,12.8,1723.5703125,98.0,30401.0,0.0,0.0
147.64722204208374,12.3,1723.32421875,98.0,30401.0,0.0,0.029923570153686133
148.16935777664185,12.5,1735.35546875,98.0,30401.0,0.0,0.007481292203273431
148.69222974777222,12.5,1735.54296875,98.0,30401.0,0.0,0.0
149.21448493003845,12.5,1732.82421875,98.0,30401.0,0.0,0.0
149.7368950843811,12.5,1731.37109375,98.0,30401.0,0.0,0.0
150.259033203125,12.3,1728.71875,98.0,30401.0,0.0,0.0
150.78183937072754,12.5,1728.96484375,98.0,30401.0,0.0,0.0
151.30425024032593,12.5,1739.375,98.0,30401.0,0.0,0.0
151.82647275924683,12.5,1740.33203125,98.0,30401.0,0.0,0.0
152.34841585159302,12.5,1735.4765625,98.0,30401.0,0.0,0.0
152.8705930709839,12.8,1735.4765625,98.0,30401.0,0.0,0.0
153.39248180389404,12.5,1731.40625,98.0,30401.0,0.0,0.022454498940135955
153.91472792625427,12.5,1723.77734375,98.0,30401.0,0.0,0.007479710873383159
154.43676042556763,12.5,1729.4609375,98.0,30401.0,0.0,0.0
154.9584982395172,12.8,1727.9375,98.0,30401.0,0.0,0.0
155.4802098274231,12.5,1726.16015625,98.0,30401.0,0.0,0.0
156.00186491012573,12.5,1724.6875,98.0,30401.0,0.0,0.0
156.5237843990326,12.7,1724.4609375,98.0,30401.0,0.0,0.0
157.04566979408264,12.5,1723.0078125,98.0,30401.0,0.0,0.0
157.56754684448242,12.7,1720.7265625,98.0,30401.0,0.0,0.0
158.08955836296082,12.5,1720.7265625,98.0,30401.0,0.0,0.0
158.6112322807312,12.3,1718.015625,98.0,30401.0,0.0,0.0
159.13329315185547,12.5,1718.015625,98.0,30401.0,0.0,0.022447095057638505
159.65503454208374,12.3,1719.25390625,98.0,30401.0,0.0,0.007486946738672474
160.17675185203552,12.5,1719.0078125,98.0,30401.0,0.0,0.0
160.69866490364075,12.5,1718.99609375,98.0,30401.0,0.0,0.0
161.2204670906067,12.7,1721.07421875,98.0,30401.0,0.0,0.0
161.74257469177246,12.7,1721.56640625,98.0,30401.0,0.0,0.0
162.26467418670654,12.5,1719.08984375,98.0,30401.0,0.0,0.0
162.78675413131714,12.5,1720.60546875,98.0,30401.0,0.0,0.0
163.30853033065796,12.5,1719.359375,98.0,30401.0,0.0,0.0
163.8306164741516,12.5,1719.11328125,98.0,30401.0,0.0,0.0
164.3526086807251,12.3,1709.11328125,98.0,30401.0,0.0,0.0
164.87512493133545,13.0,1717.21484375,98.0,30401.0,0.0,0.02990337617585755
165.3972315788269,12.9,1737.91796875,98.0,30401.0,0.0,0.0
165.91932129859924,12.5,1738.1640625,98.0,30401.0,0.0,0.0
166.4414360523224,12.5,1741.765625,98.0,30401.0,0.0,0.0
166.96309089660645,13.0,1733.03515625,98.0,30401.0,0.0,0.0
167.48483896255493,12.5,1729.70703125,98.0,30401.0,0.0,0.0
168.00643134117126,12.7,1729.953125,98.0,30401.0,0.0,0.0
168.5282280445099,12.3,1724.65625,98.0,30401.0,0.0,0.0
169.04989504814148,13.0,1722.67578125,98.0,30401.0,0.0,0.0
169.57140493392944,12.5,1721.1484375,98.0,30401.0,0.0,0.0
170.09319591522217,12.3,1719.60546875,98.0,30401.0,0.0,0.0074862351785428705
170.61516761779785,12.5,1718.0,98.0,30401.0,0.0,0.022450929700160965
171.13697576522827,12.8,1716.00390625,98.0,30401.0,0.0,0.0
171.65858006477356,12.5,1714.9140625,98.0,30401.0,0.0,0.022466743487766293
172.18033409118652,12.8,1705.56640625,98.0,30401.0,0.0,0.0
172.70257091522217,12.5,1721.546875,98.0,30401.0,0.0,0.0
173.22446417808533,12.7,1720.16796875,98.0,30401.0,0.029939072051399306,0.029939072051399306
173.7464427947998,12.5,1720.4140625,98.0,30401.0,0.0,0.0
174.26845049858093,12.5,1719.484375,98.0,30401.0,0.0,0.0
174.79108238220215,12.7,1734.98828125,98.0,30401.0,0.0,0.0
175.3148055076599,12.5,1734.0,98.0,30401.0,0.0,0.0
175.83758306503296,12.5,1734.0,98.0,30401.0,0.0,0.014944214589581372
176.35955095291138,12.5,1725.421875,98.0,30401.0,0.0,0.04490218755652512
176.8816695213318,12.5,1733.05078125,98.0,30401.0,0.0,0.007481538172100949
177.4033842086792,12.7,1735.78125,98.0,30401.0,0.0,0.0
177.92508220672607,12.5,1734.81640625,98.0,30401.0,0.0,0.0
178.44704484939575,12.5,1732.98828125,98.0,30401.0,0.0,0.0
178.96951055526733,13.0,1734.70703125,98.0,30401.0,0.0,0.0
179.4915657043457,12.3,1725.5078125,98.0,30401.0,0.0,0.0
180.01375699043274,12.5,1747.18359375,98.0,30401.0,0.0,0.0
180.53570294380188,12.5,1746.6875,98.0,30401.0,0.0,0.0
181.05786156654358,12.8,1745.03515625,98.0,30401.0,0.0,0.0
181.57989072799683,12.5,1741.40625,98.0,30401.0,0.0,0.007482819521280409
182.10191535949707,12.5,1741.65234375,98.0,30401.0,0.0,0.022448653363963955
182.62387132644653,12.5,1735.5546875,98.0,30401.0,0.0,0.0
183.14712262153625,12.8,1734.26953125,98.0,30401.0,0.0,0.0
183.66904592514038,12.5,1732.015625,98.0,30401.0,0.0,0.0
184.1909670829773,12.5,1731.1171875,98.0,30401.0,0.0,0.0
184.7128942012787,12.5,1729.57421875,98.0,30401.0,0.0,0.0
185.23454976081848,13.0,1724.9140625,98.0,30401.0,0.0,0.0
185.7566146850586,12.7,1728.83984375,99.0,30401.0,0.0,0.0
186.2785096168518,12.7,1726.94921875,99.0,30401.0,0.0,0.0
186.80048274993896,12.5,1727.19140625,99.0,30401.0,0.0,0.0
187.32989978790283,12.5,1727.26953125,98.0,30401.0,0.0,0.007378398728955532
187.85183119773865,12.5,1727.0234375,98.0,30401.0,0.0,0.022452662896234547
188.37392234802246,12.5,1717.7265625,98.0,30401.0,0.0,0.0
188.89575839042664,12.5,1733.71875,98.0,30401.0,0.0,0.0
189.4176471233368,12.3,1732.26953125,98.0,30401.0,0.0,0.0
189.93939352035522,12.7,1732.26953125,98.0,30401.0,0.0,0.0
190.4611840248108,12.3,1723.16796875,98.0,30401.0,0.0,0.0
190.9827687740326,12.5,1729.3515625,98.0,30401.0,0.0,0.0
191.5043544769287,12.5,1729.3515625,98.0,30401.0,0.0,0.0
192.025976896286,12.3,1729.3515625,98.0,30401.0,0.0,0.0
192.54767155647278,12.5,1728.0234375,98.0,30401.0,0.0,0.007487617371052937
193.06923151016235,12.5,1727.76953125,98.0,30401.0,0.0,0.0
193.61360216140747,12.5,1731.1796875,98.0,30401.0,0.0,0.021527152452462624
194.1355893611908,12.5,1730.203125,98.0,30401.0,0.0,0.0
194.657883644104,12.5,1714.4609375,98.0,30401.0,0.0,0.0
195.18048405647278,12.5,1708.39453125,98.0,30401.0,0.0,0.0
195.70291948318481,12.5,1732.83984375,98.0,30401.0,0.0,0.0
196.22489643096924,12.7,1732.83984375,98.0,30401.0,0.0,0.0
