Time(s),CPU_Usage(%),RAM_Usage(MB),GPU_Usage(%),GPU_Memory(MB),Disk_Read(MB/s),Disk_Write(MB/s)
0.0011200904846191406,6.5,1102.71875,0.0,1.0,0.0,0.0
0.5265002250671387,36.5,1183.91796875,0.0,1.0,0.0,0.7435092693605566
1.0694539546966553,55.0,1212.01953125,0.0,1.0,0.0,6.676443686045792
1.6445086002349854,53.6,1209.21484375,0.0,1.0,0.0,0.0
2.213270425796509,48.6,1228.78515625,0.0,1.0,0.0,0.06867989067556465
2.772829055786133,48.4,1225.3671875,0.0,1.0,0.0,0.12565707368556503
3.3545572757720947,41.7,1225.41015625,0.0,1.0,0.0,0.0
3.892895221710205,52.8,1252.87890625,0.0,1.0,0.0,0.0
4.456883668899536,54.2,1264.64453125,0.0,1.0,0.0,0.0
5.026141881942749,48.6,1245.890625,0.0,1.0,0.0,0.0
5.571135997772217,40.5,1254.23828125,0.0,1.0,0.0,0.0
6.108480930328369,51.1,1272.3203125,0.0,1.0,0.0,0.0
6.656673431396484,54.6,1274.015625,0.0,1.0,0.0,0.0
7.219210624694824,48.4,1278.29296875,0.0,1.0,0.0,0.0
7.808269023895264,48.9,1251.5859375,0.0,1.0,0.0,0.03978807539594202
8.348672866821289,40.0,1255.4921875,0.0,1.0,0.0,0.0
8.89052700996399,50.4,1269.86328125,0.0,1.0,0.0,0.0
9.435062170028687,53.9,1262.09765625,0.0,1.0,0.0,0.0
10.00501275062561,48.5,1251.43359375,0.0,1.0,0.0,0.0
10.555479288101196,24.2,1267.55078125,0.0,1.0,0.0,0.1348288132832992
11.096059799194336,12.5,1351.01953125,2.0,1630.0,0.0,344.9489066354291
11.61854076385498,12.5,1538.43359375,13.0,27317.0,0.0,0.0
12.140652894973755,12.8,1601.63671875,31.0,27645.0,0.0,0.0
12.66231918334961,12.5,1615.890625,45.0,27645.0,0.0,0.0
13.184138298034668,12.5,1629.9140625,64.0,27645.0,0.0,0.12725913660728808
13.705608129501343,12.8,1775.95703125,75.0,30401.0,0.0,0.0
14.226916790008545,12.5,1783.39453125,93.0,30401.0,0.0,0.0
14.748347997665405,12.7,1778.61328125,95.0,30401.0,0.0,0.0
15.269993543624878,12.5,1785.50390625,96.0,30401.0,0.0,0.0
15.791408777236938,12.8,1784.2890625,96.0,30401.0,0.0,0.0
16.312880754470825,12.7,1798.8125,96.0,30401.0,0.0,0.0
16.834784746170044,12.3,1779.13671875,98.0,30401.0,0.0,0.0
17.357023000717163,12.5,1778.859375,98.0,30401.0,0.0,0.0
17.8784818649292,12.7,1777.33984375,98.0,30401.0,0.0,0.0
18.400343656539917,12.5,1766.44140625,98.0,30401.0,0.0,0.0
18.92184352874756,12.5,1761.1171875,98.0,30401.0,0.0,0.02247124232339991
19.44360613822937,12.5,1775.34765625,98.0,30401.0,0.0,0.0
19.965551137924194,12.8,1771.9921875,98.0,30401.0,0.0,0.0
20.487075328826904,12.7,1761.4375,98.0,30401.0,0.0,0.0
21.01100206375122,12.5,1763.921875,98.0,30401.0,0.0,0.0
