Time(s),CPU_Usage(%),RAM_Usage(MB),GPU_Usage(%),GPU_Memory(MB),Disk_Read(MB/s),Disk_Write(MB/s)
0.0014739036560058594,7.1,1126.26953125,0.0,1.0,43.51660026560425,0.0
0.6376910209655762,5.5,1126.25,0.0,1.0,15.687205638548871,0.0
1.1691389083862305,19.0,1814.83984375,0.0,1.0,42.71938140574432,0.0
1.6975326538085938,22.6,2501.84765625,0.0,1.0,1364.9858770063224,0.0
2.2211804389953613,25.4,3160.2890625,0.0,1.0,1300.9997259073969,0.0
2.7453479766845703,22.8,3802.8359375,0.0,1.0,1233.9208430406302,0.0
3.268594264984131,22.7,4473.7890625,0.0,1.0,1246.604638362129,0.0
3.7911596298217773,22.3,5093.265625,0.0,1.0,1236.2388869777233,0.0
4.315407991409302,27.4,5796.2734375,0.0,1.0,1185.5664138231818,0.0
4.839247941970825,17.2,6050.421875,0.0,1.0,1257.339251318985,0.0
5.3626720905303955,28.4,6675.44140625,0.0,1.0,605.6647025598979,0.0
5.890259504318237,31.4,7313.55859375,0.0,1.0,1232.1417892304175,2.3988915711869967
6.436638116836548,32.5,7937.4453125,0.0,1.0,1204.0071388737858,4.332503955616802
6.960940361022949,26.9,8582.23828125,0.0,1.0,1153.3259926978653,0.0
7.484518766403198,26.7,9209.640625,0.0,1.0,1192.320827377556,0.0
8.011226892471313,29.4,9875.85546875,0.0,1.0,1183.9084834422276,0.0
8.536382913589478,27.1,10268.3671875,0.0,1.0,1268.2242956710602,0.0
9.111684083938599,18.1,9991.0859375,0.0,1.0,871.8259684673111,237.65405546981586
9.635650873184204,5.4,10132.91015625,0.0,1.0,249.8443774241517,753.2979820501293
12.109094142913818,13.8,9866.2109375,0.0,1.0,138.65255085777233,125.4655948846258
12.659280776977539,18.1,9720.45703125,0.0,1.0,287.32437588022447,465.62324789287806
13.25614881515503,13.9,9588.2734375,0.0,1.0,319.990643297279,623.462769318771
13.781041383743286,11.2,9420.94921875,0.0,1.0,376.90748419642625,626.3856185548514
14.303809881210327,16.5,9287.03125,0.0,1.0,275.0306195699268,529.8413663831437
14.924757242202759,12.3,8992.671875,0.0,1.0,293.84284234396466,707.9152801252629
15.45051121711731,3.5,8953.82421875,0.0,1.0,270.7644174694763,635.753633730158
15.973235845565796,15.3,8832.74609375,0.0,1.0,133.30094605800045,179.24411324964674
16.583017587661743,12.9,8694.67578125,0.0,1.0,209.96882558325936,420.95620207928494
17.142398357391357,14.0,8534.77734375,0.0,1.0,326.8332210246896,531.1677055748988
17.666460752487183,19.0,8360.07421875,0.0,1.0,268.798503419125,609.5335149769548
18.19088053703308,31.7,8832.6640625,0.0,1.0,354.2680152902196,643.3821791108832
18.731300830841064,30.7,9483.39453125,0.0,1.0,1031.70568146374,126.38456037379665
19.25605797767639,30.4,10197.89453125,0.0,1.0,1209.2796235877383,0.20098582865627346
19.782185077667236,53.1,10626.1875,0.0,1.0,1224.1724718441753,0.0
20.34954261779785,37.6,11257.75390625,0.0,1.0,918.464318161762,0.0
20.874515771865845,16.7,11604.66015625,0.0,1.0,1130.9060432890367,0.0
21.409675359725952,27.7,12361.8125,0.0,1.0,667.5432816750438,0.0
21.946810007095337,6.6,12406.09375,0.0,1.0,1368.771959415972,0.0
22.800909757614136,12.8,12459.46484375,0.0,1.0,92.05141870401418,3.667970278760837
23.35584282875061,5.8,12533.765625,0.0,1266.0,8.89043022773224,0.007039137155765828
23.878613233566284,2.5,12623.51953125,0.0,1266.0,107.35323429372022,5.574268308144727
24.401353120803833,3.5,12736.8515625,0.0,1266.0,135.06807204462424,1.0536430516344133
24.923492193222046,2.3,12821.84375,0.0,1266.0,132.71727526358328,0.0
25.445374488830566,2.0,12908.62890625,0.0,1266.0,141.29293495963557,2.874211316655192
25.967499017715454,2.5,12938.0703125,0.0,1266.0,165.23536575509291,1.1521437257214666
26.489712715148926,3.5,12967.546875,0.0,1266.0,159.26789245239172,0.8901408605032226
27.012290000915527,3.5,12960.99609375,0.0,1266.0,154.94119665232262,152.3698066654257
27.53437089920044,3.3,12962.34375,0.0,1266.0,144.1347504710549,189.99988857256895
